KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
341084390,2,広島市佐伯区,湯来町大字下,0,,,428,204,224,205
341084400,2,広島市佐伯区,湯来町大字白砂,0,,,705,319,386,280
341084410,2,広島市佐伯区,湯来町大字菅沢,0,,,142,64,78,64
341084420,2,広島市佐伯区,湯来町大字多田,0,,,308,129,179,174
341084430,2,広島市佐伯区,湯来町大字葛原,0,,,194,88,106,98
341084440,3,広島市佐伯区,湯来町大字伏谷,0,,,1027,500,527,493
34108444001,4,広島市佐伯区,湯来町大字伏谷,0,,,554,257,297,293
34108444002,4,広島市佐伯区,湯来町大字伏谷,0,,,473,243,230,200
341084450,2,広島市佐伯区,湯来町大字麦谷,0,,,295,151,144,136
341084460,2,広島市佐伯区,湯来町大字和田,0,,,329,154,175,127
341084950,2,広島市佐伯区,,0,,,-,-,-,-
341089100,2,広島市佐伯区,五日市町大字石内,0,,,2045,1046,999,793
341089110,3,広島市佐伯区,五月が丘,0,,,6768,3251,3517,2832
34108911001,4,広島市佐伯区,五月が丘一丁目,0,,,1413,649,764,588
34108911002,4,広島市佐伯区,五月が丘二丁目,0,,,1120,524,596,454
34108911003,4,広島市佐伯区,五月が丘三丁目,0,,,1630,788,842,663
34108911004,4,広島市佐伯区,五月が丘四丁目,0,,,1763,853,910,736
34108911005,4,広島市佐伯区,五月が丘五丁目,0,,,842,437,405,391
341089120,2,広島市佐伯区,五日市町大字上河内,0,,,1740,825,915,722
341089130,2,広島市佐伯区,五日市町大字下河内,0,,,1668,740,928,572
341089140,2,広島市佐伯区,五日市町大字上小深川,0,,,245,116,129,113
341089150,2,広島市佐伯区,五日市町大字下小深川,0,,,299,152,147,129
341089160,2,広島市佐伯区,五日市町大字保井田,0,,,-,-,-,-
341089170,2,広島市佐伯区,五日市町大字利松,0,,,-,-,-,-
341089180,2,広島市佐伯区,五日市町大字寺田,0,,,-,-,-,-
341089190,2,広島市佐伯区,五日市町大字高井,0,,,-,-,-,-
341089200,2,広島市佐伯区,五日市町大字口和田,0,,,-,-,-,-
341089210,2,広島市佐伯区,五日市町大字中地,0,,,-,-,-,-
341089270,3,広島市佐伯区,美鈴が丘東,0,,,3130,1442,1688,1246
34108927001,4,広島市佐伯区,美鈴が丘東一丁目,0,,,360,163,197,146
34108927002,4,広島市佐伯区,美鈴が丘東二丁目,0,,,790,385,405,300
34108927003,4,広島市佐伯区,美鈴が丘東三丁目,0,,,786,349,437,325
34108927004,4,広島市佐伯区,美鈴が丘東四丁目,0,,,804,366,438,323
34108927005,4,広島市佐伯区,美鈴が丘東五丁目,0,,,390,179,211,152
341089280,3,広島市佐伯区,美鈴が丘西,0,,,2637,1230,1407,1063
34108928001,4,広島市佐伯区,美鈴が丘西一丁目,0,,,408,187,221,174
34108928002,4,広島市佐伯区,美鈴が丘西二丁目,0,,,578,271,307,224
34108928003,4,広島市佐伯区,美鈴が丘西三丁目,0,,,252,112,140,102
34108928004,4,広島市佐伯区,美鈴が丘西四丁目,0,,,738,348,390,298
34108928005,4,広島市佐伯区,美鈴が丘西五丁目,0,,,661,312,349,265
341089290,3,広島市佐伯区,美鈴が丘南,0,,,1697,789,908,687
34108929001,4,広島市佐伯区,美鈴が丘南一丁目,0,,,299,144,155,123
34108929002,4,広島市佐伯区,美鈴が丘南二丁目,0,,,562,266,296,229
34108929003,4,広島市佐伯区,美鈴が丘南三丁目,0,,,331,148,183,133
34108929004,4,広島市佐伯区,美鈴が丘南四丁目,0,,,505,231,274,202
341089300,3,広島市佐伯区,美鈴が丘緑,0,,,1738,815,923,688
34108930001,4,広島市佐伯区,美鈴が丘緑一丁目,0,,,653,299,354,255
34108930002,4,広島市佐伯区,美鈴が丘緑二丁目,0,,,560,266,294,222
34108930003,4,広島市佐伯区,美鈴が丘緑三丁目,0,,,525,250,275,211
341089360,3,広島市佐伯区,屋代,0,,,2576,1281,1295,1101
34108936001,4,広島市佐伯区,屋代一丁目,0,,,752,364,388,320
34108936002,4,広島市佐伯区,屋代二丁目,0,,,749,351,398,281
34108936003,4,広島市佐伯区,屋代三丁目,0,,,1075,566,509,500
341089380,3,広島市佐伯区,三筋,0,,,2117,1092,1025,1041
34108938001,4,広島市佐伯区,三筋一丁目,0,,,892,443,449,410
34108938002,4,広島市佐伯区,三筋二丁目,0,,,914,460,454,436
34108938003,4,広島市佐伯区,三筋三丁目,0,,,311,189,122,195
341089400,3,広島市佐伯区,五日市中央,0,,,11297,5553,5744,5439
34108940001,4,広島市佐伯区,五日市中央一丁目,0,,,2233,1068,1165,1122
34108940002,4,広島市佐伯区,五日市中央二丁目,0,,,949,491,458,531
34108940003,4,広島市佐伯区,五日市中央三丁目,0,,,1805,925,880,876
34108940004,4,広島市佐伯区,五日市中央四丁目,0,,,1853,925,928,884
34108940005,4,広島市佐伯区,五日市中央五丁目,0,,,2280,1080,1200,1016
34108940006,4,広島市佐伯区,五日市中央六丁目,0,,,1102,518,584,454
34108940007,4,広島市佐伯区,五日市中央七丁目,0,,,1075,546,529,556
341089410,3,広島市佐伯区,五日市,0,,,7966,3987,3979,3704
34108941001,4,広島市佐伯区,五日市一丁目,0,,,2185,1135,1050,1221
34108941002,4,広島市佐伯区,五日市二丁目,0,,,1045,512,533,433
34108941003,4,広島市佐伯区,五日市三丁目,0,,,377,184,193,161
34108941004,4,広島市佐伯区,五日市四丁目,0,,,938,468,470,404
34108941005,4,広島市佐伯区,五日市五丁目,0,,,1523,759,764,705
34108941006,4,広島市佐伯区,五日市六丁目,0,,,921,471,450,377
34108941007,4,広島市佐伯区,五日市七丁目,0,,,977,458,519,403
341089420,2,広島市佐伯区,新宮苑,0,,,1419,638,781,596
341089430,3,広島市佐伯区,五日市駅前,0,,,4541,2129,2412,2016
34108943001,4,広島市佐伯区,五日市駅前一丁目,0,,,2855,1339,1516,1237
34108943002,4,広島市佐伯区,五日市駅前二丁目,0,,,1161,540,621,518
34108943003,4,広島市佐伯区,五日市駅前三丁目,0,,,525,250,275,261
341089440,2,広島市佐伯区,藤垂園,0,,,1392,653,739,584
341089450,2,広島市佐伯区,吉見園,0,,,1581,759,822,768
341089460,2,広島市佐伯区,旭園,0,,,1338,591,747,596
341089470,2,広島市佐伯区,海老山町,0,,,877,458,419,363
341089480,3,広島市佐伯区,海老園,0,,,5351,2548,2803,2310
34108948001,4,広島市佐伯区,海老園一丁目,0,,,1749,833,916,854
34108948002,4,広島市佐伯区,海老園二丁目,0,,,995,478,517,461
34108948003,4,広島市佐伯区,海老園三丁目,0,,,1280,619,661,456
34108948004,4,広島市佐伯区,海老園四丁目,0,,,1327,618,709,539
341089490,3,広島市佐伯区,楽々園,0,,,6312,3014,3298,2925
34108949001,4,広島市佐伯区,楽々園一丁目,0,,,602,279,323,313
34108949002,4,広島市佐伯区,楽々園二丁目,0,,,338,192,146,276
34108949003,4,広島市佐伯区,楽々園三丁目,0,,,1291,592,699,632
34108949004,4,広島市佐伯区,楽々園四丁目,0,,,855,394,461,470
34108949005,4,広島市佐伯区,楽々園五丁目,0,,,1945,944,1001,739
34108949006,4,広島市佐伯区,楽々園六丁目,0,,,1281,613,668,495
341089500,3,広島市佐伯区,隅の浜,0,,,2348,1181,1167,1129
34108950001,4,広島市佐伯区,隅の浜一丁目,0,,,753,390,363,413
34108950002,4,広島市佐伯区,隅の浜二丁目,0,,,799,395,404,385
34108950003,4,広島市佐伯区,隅の浜三丁目,0,,,796,396,400,331
341089510,3,広島市佐伯区,美の里,0,,,2471,1284,1187,1193
34108951001,4,広島市佐伯区,美の里一丁目,0,,,1673,882,791,814
34108951002,4,広島市佐伯区,美の里二丁目,0,,,798,402,396,379
341089520,2,広島市佐伯区,五日市町大字皆賀,0,,,834,377,457,244
341089530,3,広島市佐伯区,皆賀,0,,,5119,2480,2639,2132
34108953001,4,広島市佐伯区,皆賀一丁目,0,,,1940,964,976,805
34108953002,4,広島市佐伯区,皆賀二丁目,0,,,977,466,511,430
34108953003,4,広島市佐伯区,皆賀三丁目,0,,,1118,513,605,436
34108953004,4,広島市佐伯区,皆賀四丁目,0,,,1084,537,547,461
341089540,2,広島市佐伯区,五日市町大字昭和台,0,,,881,435,446,371
341089550,2,広島市佐伯区,五日市町大字美鈴園,0,,,1638,816,822,633
341089590,3,広島市佐伯区,藤の木,0,,,4212,2059,2153,1640
34108959001,4,広島市佐伯区,藤の木一丁目,0,,,1119,546,573,429
34108959002,4,広島市佐伯区,藤の木二丁目,0,,,1091,523,568,432
34108959003,4,広島市佐伯区,藤の木三丁目,0,,,1106,540,566,433
34108959004,4,広島市佐伯区,藤の木四丁目,0,,,896,450,446,346
341089710,3,広島市佐伯区,城山,0,,,1532,707,825,642
34108971001,4,広島市佐伯区,城山一丁目,0,,,454,216,238,228
34108971002,4,広島市佐伯区,城山二丁目,0,,,1078,491,587,414
341089720,3,広島市佐伯区,八幡東,0,,,4800,2321,2479,1953
34108972001,4,広島市佐伯区,八幡東一丁目,0,,,1145,564,581,458
34108972002,4,広島市佐伯区,八幡東二丁目,0,,,1664,821,843,725
34108972003,4,広島市佐伯区,八幡東三丁目,0,,,1161,550,611,491
34108972004,4,広島市佐伯区,八幡東四丁目,0,,,830,386,444,279
341089730,3,広島市佐伯区,利松,0,,,4335,2111,2224,1744
34108973001,4,広島市佐伯区,利松一丁目,0,,,2171,1059,1112,889
34108973002,4,広島市佐伯区,利松二丁目,0,,,789,398,391,333
34108973003,4,広島市佐伯区,利松三丁目,0,,,1375,654,721,522
341089740,3,広島市佐伯区,八幡,0,,,5546,2730,2816,2307
34108974001,4,広島市佐伯区,八幡一丁目,0,,,1561,778,783,647
34108974002,4,広島市佐伯区,八幡二丁目,0,,,1146,555,591,465
34108974003,4,広島市佐伯区,八幡三丁目,0,,,1508,759,749,649
34108974004,4,広島市佐伯区,八幡四丁目,0,,,825,393,432,338
34108974005,4,広島市佐伯区,八幡五丁目,0,,,506,245,261,208
341089750,3,広島市佐伯区,薬師が丘,0,,,2827,1352,1475,1120
34108975001,4,広島市佐伯区,薬師が丘一丁目,0,,,284,133,151,110
34108975002,4,広島市佐伯区,薬師が丘二丁目,0,,,960,462,498,392
34108975003,4,広島市佐伯区,薬師が丘三丁目,0,,,876,437,439,333
34108975004,4,広島市佐伯区,薬師が丘四丁目,0,,,707,320,387,285
341089760,3,広島市佐伯区,八幡が丘,0,,,1299,610,689,550
34108976001,4,広島市佐伯区,八幡が丘一丁目,0,,,773,355,418,322
34108976002,4,広島市佐伯区,八幡が丘二丁目,0,,,526,255,271,228
341089770,3,広島市佐伯区,観音台,0,,,4800,2295,2505,1774
34108977001,4,広島市佐伯区,観音台一丁目,0,,,1564,748,816,584
34108977002,4,広島市佐伯区,観音台二丁目,0,,,973,466,507,360
34108977003,4,広島市佐伯区,観音台三丁目,0,,,989,477,512,353
34108977004,4,広島市佐伯区,観音台四丁目,0,,,1274,604,670,477
341089780,3,広島市佐伯区,倉重,0,,,449,216,233,175
34108978001,4,広島市佐伯区,倉重一丁目,0,,,301,145,156,116
34108978002,4,広島市佐伯区,倉重二丁目,0,,,132,67,65,51
34108978003,4,広島市佐伯区,倉重三丁目,0,,,16,4,12,8
341089790,3,広島市佐伯区,千同,0,,,2885,1386,1499,1311
34108979001,4,広島市佐伯区,千同一丁目,0,,,1382,677,705,611
34108979002,4,広島市佐伯区,千同二丁目,0,,,1043,471,572,483
34108979003,4,広島市佐伯区,千同三丁目,0,,,460,238,222,217
341089800,3,広島市佐伯区,坪井,0,,,3287,1517,1770,1264
34108980001,4,広島市佐伯区,坪井一丁目,0,,,1742,856,886,796
34108980002,4,広島市佐伯区,坪井二丁目,0,,,1004,504,500,438
34108980003,4,広島市佐伯区,坪井三丁目,0,,,541,157,384,30
341089810,3,広島市佐伯区,三宅,0,,,5084,2637,2447,2296
34108981001,4,広島市佐伯区,三宅一丁目,0,,,566,307,259,302
34108981002,4,広島市佐伯区,三宅二丁目,0,,,520,258,262,137
34108981003,4,広島市佐伯区,三宅三丁目,0,,,1457,803,654,768
34108981004,4,広島市佐伯区,三宅四丁目,0,,,1120,603,517,550
34108981005,4,広島市佐伯区,三宅五丁目,0,,,1170,587,583,492
34108981006,4,広島市佐伯区,三宅六丁目,0,,,251,79,172,47
341089820,2,広島市佐伯区,屋代町,0,,,97,50,47,41
341089830,2,広島市佐伯区,三宅町,0,,,5,3,2,1
341089840,2,広島市佐伯区,坪井町,0,,,-,-,-,-
341089850,2,広島市佐伯区,倉重町,0,,,-,-,-,-
341089860,3,広島市佐伯区,河内南,0,,,3614,1757,1857,1311
34108986001,4,広島市佐伯区,河内南一丁目,0,,,1562,760,802,571
34108986002,4,広島市佐伯区,河内南二丁目,0,,,2052,997,1055,740
341089870,2,広島市佐伯区,石内上,0,,,-,-,-,-
341089880,3,広島市佐伯区,石内南,0,,,1988,1010,978,616
34108988001,4,広島市佐伯区,石内南一丁目,0,,,432,218,214,120
34108988002,4,広島市佐伯区,石内南二丁目,0,,,642,320,322,202
34108988003,4,広島市佐伯区,石内南三丁目,0,,,-,-,-,-
34108988004,4,広島市佐伯区,石内南四丁目,0,,,888,446,442,268
34108988005,4,広島市佐伯区,石内南五丁目,0,,,26,26,-,26
341089890,3,広島市佐伯区,海老山南,0,,,1723,814,909,615
34108989001,4,広島市佐伯区,海老山南一丁目,0,,,1137,535,602,398
34108989002,4,広島市佐伯区,海老山南二丁目,0,,,586,279,307,217
341089900,3,広島市佐伯区,五日市港,0,,,-,-,-,-
34108990001,4,広島市佐伯区,五日市港一丁目,0,,,-,-,-,-
34108990002,4,広島市佐伯区,五日市港二丁目,0,,,-,-,-,-
34108990003,4,広島市佐伯区,五日市港三丁目,0,,,-,-,-,-
34108990004,4,広島市佐伯区,五日市港四丁目,0,,,-,-,-,-
341089910,3,広島市佐伯区,石内北,0,,,3180,1574,1606,885
34108991001,4,広島市佐伯区,石内北一丁目,0,,,1648,797,851,427
34108991002,4,広島市佐伯区,石内北二丁目,0,,,1201,597,604,361
34108991003,4,広島市佐伯区,石内北三丁目,0,,,331,180,151,97
34108991004,4,広島市佐伯区,石内北四丁目,0,,,-,-,-,-
34108991005,4,広島市佐伯区,石内北五丁目,0,,,-,-,-,-
341089911,2,広島市佐伯区,石内北,0,,,-,-,-,-
341089920,3,広島市佐伯区,石内東,0,,,622,334,288,221
34108992001,4,広島市佐伯区,石内東一丁目,0,,,196,101,95,94
34108992002,4,広島市佐伯区,石内東二丁目,0,,,426,233,193,127
34108992003,4,広島市佐伯区,石内東三丁目,0,,,-,-,-,-
34108992004,4,広島市佐伯区,石内東四丁目,0,,,-,-,-,-
34202,1,呉市,,0,,,214592,103816,110776,94483
342020010,2,呉市,昭和町,0,,,4303,4128,175,51
342020020,2,呉市,幸町,0,,,447,312,135,130
342020030,2,呉市,宝町,0,,,1158,526,632,476
342020040,3,呉市,清水,0,,,912,404,508,392
34202004001,4,呉市,清水一丁目,0,,,394,152,242,145
34202004002,4,呉市,清水二丁目,0,,,361,179,182,166
34202004003,4,呉市,清水三丁目,0,,,157,73,84,81
342020050,2,呉市,八幡町,0,,,258,101,157,139
342020060,2,呉市,三和町,0,,,743,326,417,370
342020070,2,呉市,和庄本町,0,,,565,277,288,283
342020080,2,呉市,和庄登町,0,,,655,303,352,319
342020090,3,呉市,和庄,0,,,1074,519,555,499
34202009001,4,呉市,和庄一丁目,0,,,602,281,321,264
34202009002,4,呉市,和庄二丁目,0,,,472,238,234,235
342020100,2,呉市,本町,0,,,977,469,508,536
342020110,3,呉市,本通,0,,,4017,1903,2114,2141
34202011001,4,呉市,本通一丁目,0,,,598,283,315,352
34202011002,4,呉市,本通二丁目,0,,,614,286,328,324
34202011003,4,呉市,本通三丁目,0,,,285,126,159,167
34202011004,4,呉市,本通四丁目,0,,,661,301,360,323
34202011005,4,呉市,本通五丁目,0,,,502,223,279,292
34202011006,4,呉市,本通六丁目,0,,,549,282,267,307
34202011007,4,呉市,本通七丁目,0,,,488,250,238,231
34202011008,4,呉市,本通八丁目,0,,,320,152,168,145
342020120,3,呉市,中通,0,,,1362,617,745,700
34202012001,4,呉市,中通一丁目,0,,,561,253,308,234
34202012002,4,呉市,中通二丁目,0,,,411,184,227,217
34202012003,4,呉市,中通三丁目,0,,,139,66,73,88
34202012004,4,呉市,中通四丁目,0,,,251,114,137,161
342020130,3,呉市,中央,0,,,4612,2088,2524,2236
34202013001,4,呉市,中央一丁目,0,,,244,113,131,148
34202013002,4,呉市,中央二丁目,0,,,624,263,361,332
34202013003,4,呉市,中央三丁目,0,,,1392,649,743,670
34202013004,4,呉市,中央四丁目,0,,,65,31,34,30
34202013005,4,呉市,中央五丁目,0,,,841,356,485,363
34202013006,4,呉市,中央六丁目,0,,,872,419,453,462
34202013007,4,呉市,中央七丁目,0,,,574,257,317,231
342020140,3,呉市,西中央,0,,,3305,1507,1798,1660
34202014001,4,呉市,西中央一丁目,0,,,633,296,337,300
34202014002,4,呉市,西中央二丁目,0,,,462,177,285,217
34202014003,4,呉市,西中央三丁目,0,,,1148,533,615,594
34202014004,4,呉市,西中央四丁目,0,,,719,340,379,394
34202014005,4,呉市,西中央五丁目,0,,,343,161,182,155
342020150,2,呉市,寺本町,0,,,534,259,275,248
342020160,2,呉市,溝路町,0,,,413,185,228,196
342020170,2,呉市,長迫町,0,,,303,129,174,131
342020180,2,呉市,上長迫町,0,,,541,261,280,261
342020190,3,呉市,西鹿田,0,,,669,324,345,341
34202019001,4,呉市,西鹿田一丁目,0,,,212,105,107,122
34202019002,4,呉市,西鹿田二丁目,0,,,457,219,238,219
342020200,2,呉市,東鹿田町,0,,,483,223,260,250
342020210,3,呉市,東畑,0,,,554,246,308,261
34202021001,4,呉市,東畑一丁目,0,,,418,184,234,191
34202021002,4,呉市,東畑二丁目,0,,,136,62,74,70
342020220,2,呉市,西畑町,0,,,332,145,187,169
342020230,2,呉市,上畑町,0,,,531,253,278,252
342020240,3,呉市,吾妻,0,,,682,324,358,333
34202024001,4,呉市,吾妻一丁目,0,,,330,164,166,172
34202024002,4,呉市,吾妻二丁目,0,,,352,160,192,161
342020250,2,呉市,平原町,0,,,528,244,284,222
342020260,2,呉市,上平原町,0,,,698,326,372,328
342020270,2,呉市,朝日町,0,,,618,280,338,343
342020280,3,呉市,伏原,0,,,860,404,456,407
34202028001,4,呉市,伏原一丁目,0,,,342,157,185,165
34202028002,4,呉市,伏原二丁目,0,,,217,107,110,106
